"","file","minute","seconds","temp_detect_deb","temp_detect_fin","duration_detect","freq_detect_deb","freq_detect_fin","freq_detect_max","freq_detect_mean","ampl_detect_max","ampl_detect_mean"
"1","B4_1_1a.wav",1," 10",8.89162056955542,8.89366933005532,0.00204876049989622,103.515625,105.46875,105.46875,104.329427083333,48.832211365114,47.1873266288049
"2","B4_1_1a.wav",1," 20",8.59455029707027,8.63757426756812,0.043023970497849,69.3359375,70.3125,78.61328125,75.4487242879747,68.0861743582435,54.1515007876033
"3","B4_1_1a.wav",1," 20",8.76664617906167,8.80557262855972,0.0389264494980548,69.82421875,69.82421875,78.61328125,75.5399816176471,63.9891678341116,53.5809303995969
"4","B4_1_1a.wav",1," 20",9.14156935054292,9.17639827904118,0.0348289284982588,69.3359375,68.84765625,77.1484375,74.5368726325758,68.8667360073026,55.0342444715499
"5","B4_1_1a.wav",1," 20",9.31981151403401,9.37307928703135,0.0532677729973354,70.80078125,69.3359375,80.56640625,77.2569444444444,66.0225146091942,53.4002192264965
"6","B4_1_1a.wav",1," 20",9.48576111452571,9.53902888752305,0.0532677729973372,68.84765625,68.359375,79.1015625,75.7754486386139,68.7040877264924,56.2569615840589
"7","B4_1_1a.wav",1," 20",9.70702724851465,9.73775865601311,0.0307314074984628,68.84765625,74.21875,79.58984375,76.0934012276786,67.7815643001368,54.0176501881137
"8","B4_1_1a.wav",1," 30",8.67035443556648,8.70108584306494,0.0307314074984628,64.94140625,65.4296875,72.265625,70.3125,57.5382300564797,50.753397851444
"9","B4_1_1a.wav",1," 30",8.81171891005941,8.86088916205695,0.0491702519975412,69.3359375,68.84765625,79.1015625,75.8000645068807,71.2192651885671,57.0786621261416
"10","B4_1_1a.wav",1," 30",8.96742470805163,9.02069248104896,0.0532677729973354,67.87109375,69.82421875,79.1015625,75.679347826087,71.1664783043535,57.1364477691947
"11","B4_1_1a.wav",1," 30",9.16615447654169,9.21122720753944,0.045072730997747,68.84765625,68.84765625,81.0546875,77.1701388888889,70.2500352208771,55.5194894027152
"12","B4_1_1a.wav",1," 40",5.38824011473059,5.42921532472854,0.0409752099979519,65.4296875,69.82421875,77.63671875,74.206984186747,68.8648954759466,56.7215409455271
"13","B4_1_1a.wav",1," 50",NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","B4_1_1a.wav",1," 60",NA,NA,NA,NA,NA,NA,NA,NA,NA
