"","file","minute","seconds","temp_detect_deb","temp_detect_fin","duration_detect","freq_detect_deb","freq_detect_fin","freq_detect_max","freq_detect_mean","ampl_detect_max","ampl_detect_mean"
"1","M4_1_1b.wav",5,"250",3.58737963532063,3.6160622823192,0.0286826469985662,73.2421875,82.03125,82.51953125,79.5602509469697,57.7532132979827,51.0076210617315
"2","M4_1_1b.wav",5,"250",3.76357303831182,3.78610940381069,0.0225363654988731,77.1484375,83.0078125,83.0078125,79.9515335648148,55.1740968859268,48.869410634356
"3","M4_1_1b.wav",5,"250",4.09137471829543,4.12210612579389,0.0307314074984637,69.82421875,80.078125,80.078125,76.6186003989362,63.0027203370512,52.7463262995174
"4","M4_1_1b.wav",5,"250",4.25732431878713,4.30444581028478,0.0471214914976441,78.61328125,81.0546875,81.0546875,79.3369838169643,58.8904125149799,51.6000453044965
"5","M4_1_1b.wav",5,"250",4.40073755377996,4.43966400327802,0.0389264494980539,77.63671875,71.2890625,82.03125,79.9153645833333,61.8876308296302,53.4760296787209
"6","M4_1_1b.wav",5,"250",4.55234583077238,4.59741856177013,0.0450727309977461,82.51953125,82.51953125,83.49609375,81.1631944444444,61.705661632817,53.8298084314805
"7","M4_1_1b.wav",5,"250",4.74492931776275,4.7859045277607,0.0409752099979519,77.1484375,78.61328125,81.0546875,79.6875,60.6515342293311,52.5053782131926
"8","M4_1_1b.wav",5,"250",4.91497643925425,4.9580004097521,0.043023970497849,67.3828125,81.54296875,82.51953125,77.3857964409722,63.5044635657056,54.3352587689323
"9","M4_1_1b.wav",5,"250",5.45584921122721,5.48043433722598,0.0245851259987706,68.359375,70.80078125,76.66015625,73.7508138020833,51.9146788524369,48.1229073704503
"10","M4_1_1b.wav",5,"250",6.2159393566892,6.24052448268797,0.0245851259987706,65.4296875,68.84765625,70.80078125,69.1964285714286,56.7011826567287,49.4835148116166
"11","M4_1_1b.wav",5,"250",6.44335177217783,6.45154681417742,0.0081950419995902,73.2421875,73.2421875,73.2421875,73.1026785714286,49.8222945943513,47.8195022225911
"12","M4_1_1b.wav",5,"260",5.44355664822782,5.4619954927269,0.0184388444990784,66.40625,64.453125,69.3359375,67.718505859375,53.2842588097157,49.2653918967443
"13","M4_1_1b.wav",5,"260",5.6320426142184,5.66892030321655,0.0368776889981568,66.89453125,67.3828125,75.1953125,72.5184849330357,60.7319401819529,51.5629599698956
"14","M4_1_1b.wav",5,"260",5.82052858020897,5.85945502970703,0.038926449498053,69.82421875,76.171875,78.61328125,76.6499837239583,60.2220940364494,51.3085395467463
"15","M4_1_1b.wav",5,"260",6.92481048965376,6.93505429215325,0.0102438024994873,67.87109375,69.82421875,70.80078125,69.4754464285714,51.573676108231,47.1435629991482
"16","M4_1_1b.wav",5,"270",2.92358123335382,2.93587379635321,0.0122925629993853,64.94140625,65.4296875,68.359375,67.1258223684211,59.5259464024581,53.5136439900096
"17","M4_1_1b.wav",5,"270",3.01987297684901,3.05265314484737,0.0327801679983613,67.87109375,70.3125,76.66015625,73.5315393518518,59.6808555296152,52.1191685664156
"18","M4_1_1b.wav",5,"270",3.3640647408318,3.39479614833026,0.0307314074984633,68.359375,81.0546875,81.54296875,78.0806107954545,63.8097301294699,52.9572871933186
"19","M4_1_1b.wav",5,"270",3.55869698832206,3.59967219832002,0.0409752099979515,66.89453125,79.1015625,79.58984375,76.8229166666667,66.40203732993,53.7709244481095
"20","M4_1_1b.wav",5,"270",5.32472853923376,5.32472853923376,0,69.82421875,69.82421875,69.82421875,69.82421875,45.4611893465905,45.4611893465905
"21","M4_1_1b.wav",5,"270",7.25056340913747,7.26695349313665,0.0163900839991813,69.3359375,76.171875,76.171875,73.59375,57.0899739137782,51.3997924299176
"22","M4_1_1b.wav",5,"270",7.92460561360377,7.95123950010244,0.0266338864986686,72.75390625,76.171875,76.66015625,75.6988525390625,56.7975168726005,50.8304899639164
"23","M4_1_1b.wav",5,"270",8.0659700880967,8.11104281909445,0.0450727309977452,66.89453125,77.1484375,80.56640625,77.6936848958333,58.8494170959163,51.2331350254699
"24","M4_1_1b.wav",5,"270",8.61913542306904,8.63552550706822,0.0163900839991804,69.3359375,68.84765625,74.70703125,72.3941200657895,55.7445235366287,49.517187513831
"25","M4_1_1b.wav",5,"270",9.48985863552551,9.52263880352387,0.0327801679983626,72.265625,70.3125,77.63671875,75.3929501488095,58.3815085350148,49.7445337953927
"26","M4_1_1b.wav",5,"280",0.618725670969064,0.645359557467732,0.0266338864986683,67.87109375,68.359375,76.171875,73.6653645833333,61.1015954255506,52.6142946777003
"27","M4_1_1b.wav",5,"280",0.788772792460561,0.809260397459537,0.0204876049989756,65.91796875,81.0546875,82.03125,77.0182291666667,64.1463865967344,53.9067741045919
"28","M4_1_1b.wav",5,"280",1.52018029092399,1.54066789592297,0.0204876049989755,68.84765625,69.3359375,72.265625,70.8821614583333,53.1167380381446,49.1505025955365
"29","M4_1_1b.wav",5,"280",1.83364064740832,1.86027453390699,0.0266338864986684,71.77734375,76.171875,77.1484375,75.7393973214286,59.3955863341162,51.4126768687845
"30","M4_1_1b.wav",5,"280",2.05080926039746,2.06105306289695,0.0102438024994882,69.3359375,68.359375,70.3125,69.7354403409091,50.8269909516981,48.4678332071598
"31","M4_1_1b.wav",5,"280",2.21471010038926,2.23724646588814,0.0225363654988735,68.84765625,70.3125,74.21875,72.5911458333333,59.3232126054736,52.5722216741681
"32","M4_1_1b.wav",5,"280",4.84122106125794,4.84531858225773,0.00409752099979599,66.40625,66.89453125,67.3828125,66.89453125,52.2084915654978,49.7233169044073
"33","M4_1_1b.wav",5,"280",5.00512190124974,5.0379020692481,0.0327801679983608,69.82421875,68.359375,76.66015625,73.6706792091837,61.6461866775373,52.4463735780916
"34","M4_1_1b.wav",5,"280",5.16287645974186,5.2079491907396,0.0450727309977461,68.359375,67.87109375,75.1953125,73.0852399553571,68.7449470795359,56.1340792792742
"35","M4_1_1b.wav",5,"280",5.31243597623438,5.34931366523253,0.0368776889981568,69.3359375,67.3828125,78.125,74.9850802951389,63.3975352410513,53.2013821268105
"36","M4_1_1b.wav",5,"280",5.47428805572629,5.52345830772383,0.0491702519975412,70.80078125,63.96484375,77.63671875,74.7010766006098,59.2856360466546,52.5067953829043
"37","M4_1_1b.wav",5,"280",5.66892030321655,5.7160417947142,0.0471214914976432,67.87109375,63.96484375,75.68359375,72.454833984375,66.5903365526468,54.7342243889723
"38","M4_1_1b.wav",5,"280",7.8180700676091,7.82421634910879,0.0061462814996931,66.89453125,64.453125,67.3828125,66.0574776785714,50.8559639866263,48.5036797660048
"39","M4_1_1b.wav",5,"280",7.99426347060029,8.02089735709895,0.0266338864986677,68.84765625,66.89453125,73.2421875,71.2996773097826,61.9732062370649,53.2234660502054
"40","M4_1_1b.wav",5,"290",0.124974390493751,0.143413234992829,0.018438844499078,65.91796875,65.4296875,67.87109375,66.8733016304348,56.0892313542241,50.5536280712011
"41","M4_1_1b.wav",5,"290",0.321655398483917,0.340094242982995,0.0184388444990781,67.87109375,66.89453125,71.2890625,69.5597330729167,56.5321020985419,50.4992317791004
"42","M4_1_1b.wav",5,"300",NA,NA,NA,NA,NA,NA,NA,NA,NA
