"","file","minute","seconds","temp_detect_deb","temp_detect_fin","duration_detect","freq_detect_deb","freq_detect_fin","freq_detect_max","freq_detect_mean","ampl_detect_max","ampl_detect_mean"
"1","B3_1_2a.wav",1," 10",7.15017414464249,7.15427166564229,0.0040975209997951,78.125,77.63671875,78.125,77.9622395833333,46.0267219259466,45.6406510979875
"2","B3_1_2a.wav",1," 10",7.37758656013112,7.38373284163081,0.0061462814996931,71.2890625,71.2890625,71.77734375,71.4518229166667,47.3893070653124,46.5457711278567
"3","B3_1_2a.wav",1," 10",7.86314279860684,7.87338660110633,0.0102438024994873,75.1953125,78.125,78.125,77.05078125,49.2030784602369,47.3146543011025
"4","B3_1_2a.wav",1," 20",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","B3_1_2a.wav",1," 30",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","B3_1_2a.wav",1," 40",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","B3_1_2a.wav",1," 50",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","B3_1_2a.wav",1," 60",2.83958205285802,2.84367957385782,0.0040975209997951,74.21875,73.73046875,74.21875,73.974609375,48.395510663956,48.2065942793485
"9","B3_1_2a.wav",1," 60",3.01782421634911,3.01987297684901,0.00204876049989755,69.82421875,69.82421875,69.82421875,69.82421875,47.3074894252271,46.1591220096019
"10","B3_1_2a.wav",1," 60",4.47859045277607,4.47859045277607,0,60.05859375,60.05859375,60.05859375,60.05859375,57.4172934360527,57.4172934360527
