"","file","minute","seconds","temp_detect_deb","temp_detect_fin","duration_detect","freq_detect_deb","freq_detect_fin","freq_detect_max","freq_detect_mean","ampl_detect_max","ampl_detect_mean"
"1","M4_1_1.wav",5,"250",3.1960663798402,3.22884654783856,0.0327801679983608,73.73046875,69.3359375,78.61328125,74.6634347098214,65.0856986713689,54.7727834108099
"2","M4_1_1.wav",5,"250",5.66892030321655,5.68326162671584,0.0143413234992824,74.21875,68.359375,75.68359375,73.9501953125,54.3747498522124,49.1777456402618
"3","M4_1_1.wav",5,"250",5.81438229870928,5.84306494570785,0.0286826469985657,75.1953125,78.61328125,79.1015625,77.34375,62.5674263034387,53.6909019812835
"4","M4_1_1.wav",5,"250",5.97623437820119,6.00901454619955,0.0327801679983608,71.77734375,76.66015625,79.1015625,77.215456495098,64.3314416492997,54.7974620048119
"5","M4_1_1.wav",5,"250",6.32452366318377,6.35115754968244,0.0266338864986677,70.3125,69.3359375,74.70703125,72.75390625,56.1973524538516,49.3217937266912
"6","M4_1_1.wav",5,"250",7.70129071911493,7.74431468961278,0.043023970497849,69.3359375,63.4765625,76.66015625,72.1668061755952,69.0407361508499,55.6153313044608
"7","M4_1_1.wav",5,"250",7.8180700676091,7.83855767260807,0.0204876049989764,67.3828125,65.4296875,73.2421875,70.73974609375,66.3984748275197,55.6921786079439
"8","M4_1_1.wav",5,"250",7.85085023560746,7.85494775660725,0.0040975209997951,65.4296875,67.87109375,67.87109375,66.89453125,54.7773366928039,50.3587501162881
"9","M4_1_1.wav",5,"250",7.94304445810285,7.98811718910059,0.0450727309977461,68.84765625,64.94140625,79.1015625,76.1390493697479,73.9794000867204,60.2400078995813
"10","M4_1_1.wav",5,"250",8.13562794509322,8.17250563409137,0.0368776889981568,69.3359375,69.3359375,78.61328125,75.8858816964286,68.1757288330115,57.8241022729578
"11","M4_1_1.wav",5,"250",8.30362630608482,8.34255275558287,0.0389264494980548,73.2421875,74.70703125,80.078125,78.3233642578125,68.3193724573759,55.886260954552
"12","M4_1_1.wav",5,"260",0.215119852489244,0.23560745748822,0.0204876049989756,72.75390625,69.82421875,76.171875,74.4310461956522,55.9529828363934,49.7353418748951
"13","M4_1_1.wav",5,"260",5.44970292972751,5.47838557672608,0.0286826469985657,69.3359375,68.359375,76.66015625,73.3235677083333,57.3929009366799,50.4357581327198
"14","M4_1_1.wav",5,"260",5.58696988322065,5.62589633271871,0.0389264494980539,73.73046875,74.70703125,80.078125,78.3255440848214,62.9125327936133,53.0216280538656
"15","M4_1_1.wav",5,"260",5.75087072321246,5.79184593321041,0.040975209997951,74.21875,69.82421875,79.58984375,77.6760962701613,65.0397841462528,55.7224553834331
"16","M4_1_1.wav",5,"260",5.94140544970293,5.97213685720139,0.0307314074984637,72.75390625,73.73046875,78.125,76.66015625,61.0444277557718,53.8366698226946
"17","M4_1_1.wav",5,"260",6.28559721368572,6.32247490268388,0.0368776889981559,68.84765625,69.3359375,79.1015625,76.689453125,57.732365321112,51.2075284096961
"18","M4_1_1.wav",5,"270",0.526531448473673,0.555214095472239,0.0286826469985659,66.89453125,67.3828125,76.171875,72.0065369897959,62.8043679111626,54.2309001012319
"19","M4_1_1.wav",5,"270",0.684286006965786,0.725261216963737,0.0409752099979512,68.359375,66.89453125,77.63671875,74.5268322172619,65.9270956620444,56.179648234478
"20","M4_1_1.wav",5,"270",3.38250358533087,3.40708871132965,0.0245851259987706,65.91796875,64.453125,69.82421875,68.05419921875,62.3085853734517,53.3461899969019
"21","M4_1_1.wav",5,"270",3.56279450932186,3.58737963532063,0.0245851259987706,68.84765625,68.84765625,75.1953125,72.6059422348485,58.7011920736273,52.1398183781586
"22","M4_1_1.wav",5,"270",6.48842450317558,6.49866830567507,0.0102438024994873,71.77734375,69.3359375,73.2421875,72.0778245192308,53.0200569305801,48.1084373927479
"23","M4_1_1.wav",5,"270",6.60110633066994,6.61339889366933,0.0122925629993853,70.80078125,66.40625,74.70703125,71.9401041666667,58.9301097156536,52.2751755095973
"24","M4_1_1.wav",5,"270",6.73632452366318,6.77115345216144,0.0348289284982579,69.82421875,80.56640625,81.54296875,78.7020596590909,62.7784117674811,53.6683887380068
"25","M4_1_1.wav",5,"270",6.90227412415489,6.93095677115345,0.0286826469985657,71.77734375,78.125,80.56640625,76.3142903645833,59.2110933891316,52.8783044314849
"26","M4_1_1.wav",5,"270",7.10305265314485,7.11534521614423,0.0122925629993853,68.359375,67.87109375,69.82421875,68.9174107142857,57.9335507629992,52.144380922007
"27","M4_1_1.wav",5,"270",7.26080721163696,7.28334357713583,0.0225363654988735,68.84765625,73.2421875,75.1953125,73.3857996323529,59.7990783681105,53.5363477652535
"28","M4_1_1.wav",5,"270",8.1499692685925,8.16431059209178,0.0143413234992824,66.89453125,71.77734375,75.1953125,72.4431818181818,58.7548676954742,51.2505988789012
"29","M4_1_1.wav",5,"270",8.66830567506658,8.68264699856587,0.0143413234992824,67.3828125,66.40625,71.77734375,69.9462890625,60.2281835646847,52.7199522326235
"30","M4_1_1.wav",5,"270",9.64761319401762,9.66810079901659,0.0204876049989746,72.265625,69.82421875,76.66015625,74.5022681451613,57.591934202686,51.8303368231915
"31","M4_1_1.wav",5,"270",9.82380659700881,9.86273304650686,0.038926449498053,71.77734375,72.75390625,78.125,76.4825994318182,61.3600659062456,52.6489344405616
"32","M4_1_1.wav",5,"270",9.99385371850031,10,0.00614628149969398,71.77734375,76.171875,76.66015625,74.70703125,57.9418736801715,50.7020610246449
"33","M4_1_1.wav",5,"280",0,0.0204876049989756,0.0204876049989756,76.66015625,71.2890625,79.1015625,77.4377893518518,58.0049681694359,51.0929340586497
"34","M4_1_1.wav",5,"280",0.708871132964556,0.741651300962917,0.032780167998361,70.3125,67.3828125,73.2421875,70.1549899193548,53.5227035006649,48.7389163030314
"35","M4_1_1.wav",5,"280",1.0960868674452,1.12272075394386,0.0266338864986684,70.3125,70.80078125,75.68359375,74.4298986486486,59.0048816764873,52.8050625155683
"36","M4_1_1.wav",5,"280",1.7639827904118,1.80086047940996,0.0368776889981561,68.359375,69.82421875,78.125,75.1778738839286,60.738982603131,52.7651660435724
"37","M4_1_1.wav",5,"280",2.07539438639623,2.11636959639418,0.040975209997951,68.359375,71.2890625,78.125,75.584282309322,59.1110609156469,52.1309312121425
"38","M4_1_1.wav",5,"280",2.24544150788773,2.28436795738578,0.0389264494980535,75.1953125,76.66015625,80.56640625,78.5972720286885,62.679696470745,54.1834771114947
"39","M4_1_1.wav",5,"280",2.41343986887933,2.45441507887728,0.040975209997951,74.70703125,72.265625,79.1015625,77.0464085820896,65.5779613352076,54.3587249374613
"40","M4_1_1.wav",5,"280",2.77811923786109,2.81294816635935,0.0348289284982588,70.80078125,68.84765625,79.1015625,76.513671875,58.5056993456817,52.4265826677507
"41","M4_1_1.wav",5,"280",2.97684900635116,3.00143413234993,0.0245851259987706,68.359375,71.77734375,79.1015625,76.7711292613636,65.4405402274836,54.6904389266357
"42","M4_1_1.wav",5,"280",3.46240524482688,3.49313665232534,0.0307314074984633,67.87109375,67.87109375,76.171875,73.2160295758929,64.1279939280748,54.636414837875
"43","M4_1_1.wav",5,"280",3.7779143618111,3.79430444581028,0.0163900839991804,71.2890625,77.1484375,78.61328125,75.2301897321429,53.9320455892102,48.1858449041474
"44","M4_1_1.wav",5,"280",7.70538824011473,7.72587584511371,0.0204876049989755,70.80078125,71.2890625,74.70703125,73.54736328125,58.7199140085649,51.6516427178664
"45","M4_1_1.wav",5,"290",0.702724851464864,0.704773611964761,0.00204876049989755,71.2890625,69.82421875,71.77734375,70.9635416666667,51.5712708352963,48.2832892020003
"46","M4_1_1.wav",5,"290",0.73140749846343,0.73960254046302,0.00819504199959031,67.3828125,65.91796875,68.359375,67.431640625,55.0369933847957,50.3991601156714
"47","M4_1_1.wav",5,"290",0.837943044458103,0.872771972956361,0.0348289284982585,70.3125,69.3359375,77.1484375,74.0500710227273,62.2905637344632,54.0067318740058
"48","M4_1_1.wav",5,"290",2.56095062487195,2.56095062487195,0,69.3359375,69.3359375,69.3359375,69.3359375,45.5879712107541,45.5879712107541
"49","M4_1_1.wav",5,"290",4.33927473878304,4.35361606228232,0.0143413234992824,68.84765625,68.84765625,74.21875,72.0052083333333,51.933903458105,48.2026063851166
"50","M4_1_1.wav",5,"290",4.47859045277607,4.51751690227412,0.038926449498053,73.2421875,67.87109375,78.125,75.7465977822581,63.5787556032672,54.6763699756247
"51","M4_1_1.wav",5,"290",4.6220036877689,4.67322270026634,0.0512190124974383,68.84765625,68.84765625,78.61328125,76.3250612745098,65.7619817028528,55.8435604658253
"52","M4_1_1.wav",5,"290",4.7859045277607,4.82073345625896,0.0348289284982579,75.1953125,71.2890625,79.58984375,77.9252485795455,68.412683353164,57.0194911919313
"53","M4_1_1.wav",5,"290",5.16287645974186,5.16287645974186,0,67.3828125,67.3828125,67.3828125,67.3828125,45.9000090860571,45.9000090860571
"54","M4_1_1.wav",5,"290",6.40647408317968,6.40852284367957,0.00204876049989799,68.84765625,68.359375,69.3359375,68.84765625,50.0005145009705,48.4094337145504
"55","M4_1_1.wav",5,"290",6.74451956566277,6.77934849416103,0.0348289284982588,69.82421875,75.68359375,79.58984375,75.5440848214286,64.0294585435907,54.1765087362512
"56","M4_1_1.wav",5,"290",7.12763777914362,7.15427166564229,0.0266338864986677,68.359375,80.078125,80.56640625,76.0713465073529,60.5466163811091,51.5005739607536
"57","M4_1_1.wav",5,"290",8.61094038106945,8.61913542306904,0.0081950419995902,68.84765625,67.87109375,70.3125,69.3803267045455,56.6898992227183,50.6366165872537
"58","M4_1_1.wav",5,"290",8.74410981356279,8.77688998156115,0.0327801679983608,69.82421875,73.73046875,78.61328125,75.8634868421053,64.4386688588819,55.3013401321455
"59","M4_1_1.wav",5,"290",8.88342552755583,8.92235197705388,0.038926449498053,75.68359375,67.3828125,78.125,75.2724095394737,68.4821182330774,57.8625144802591
"60","M4_1_1.wav",5,"290",9.03708256504814,9.08420405654579,0.047121491497645,75.1953125,68.359375,78.61328125,76.4551986882716,64.8446821889703,53.605351844291
"61","M4_1_1.wav",5,"290",9.99180495800041,10,0.0081950419995902,68.84765625,68.359375,69.3359375,68.7255859375,53.2627417759506,49.2295440098285
"62","M4_1_1.wav",5,"300",0,0.0204876049989756,0.0204876049989756,71.2890625,68.84765625,74.21875,71.8536376953125,59.3774418213167,52.0960529104932
