"","file","minute","seconds","temp_detect_deb","temp_detect_fin","duration_detect","freq_detect_deb","freq_detect_fin","freq_detect_max","freq_detect_mean","ampl_detect_max","ampl_detect_mean"
"1","B1_1_4b.wav",4,"190",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","B1_1_4b.wav",4,"200",7.33661135013317,7.34890391313255,0.0122925629993853,70.80078125,70.3125,71.77734375,71.044921875,50.0491650429969,47.556607263679
"3","B1_1_4b.wav",4,"200",7.67465683261627,7.69719319811514,0.0225363654988726,72.75390625,70.3125,73.2421875,71.8439275568182,53.6388938027819,49.3226547742476
"4","B1_1_4b.wav",4,"200",7.87543536160623,7.91436181110428,0.0389264494980539,77.1484375,70.80078125,83.0078125,76.182263962766,55.0670510203926,49.4574309142905
"5","B1_1_4b.wav",4,"200",7.94304445810285,7.94304445810285,0,70.80078125,70.80078125,70.80078125,70.80078125,47.7392340718883,47.7392340718883
"6","B1_1_4b.wav",4,"200",8.05777504609711,8.08236017209588,0.0245851259987706,72.75390625,70.80078125,77.63671875,74.7736150568182,54.0323185504654,48.9066831250809
"7","B1_1_4b.wav",4,"200",8.26060233558697,8.30362630608482,0.0430239704978472,74.21875,76.66015625,80.56640625,78.4843012971698,56.906632610365,50.7793379944765
"8","B1_1_4b.wav",4,"200",8.51259987707437,8.52694120057365,0.0143413234992824,84.9609375,81.0546875,85.44921875,83.49609375,51.6802357756382,47.9694160093411
"9","B1_1_4b.wav",4,"210",2.72280270436386,2.72485146486376,0.00204876049989755,75.68359375,75.68359375,75.68359375,75.68359375,47.0755066159593,47.0039154200655
"10","B1_1_4b.wav",4,"220",3.43577135832821,3.43577135832821,0,72.265625,72.265625,72.265625,72.265625,46.9948868713148,46.9948868713148
"11","B1_1_4b.wav",4,"220",3.45011268182749,3.47264904732637,0.0225363654988731,77.1484375,70.80078125,80.078125,75.2121497844828,57.4386134889669,51.2916233495213
"12","B1_1_4b.wav",4,"220",3.68367137881582,3.69186642081541,0.0081950419995902,73.73046875,71.77734375,74.21875,73.53515625,49.9257519209061,48.2811808926674
"13","B1_1_4b.wav",4,"220",3.88444990780578,3.90493751280475,0.0204876049989755,73.73046875,71.77734375,74.21875,72.6036658653846,51.1366257776937,48.0269066905212
"14","B1_1_4b.wav",4,"230",9.74185617701291,9.76234378201188,0.0204876049989764,71.77734375,67.87109375,72.265625,70.9339488636364,50.4204081393682,46.9399055603923
"15","B1_1_4b.wav",4,"240",0.622823191968859,0.657652120467117,0.0348289284982586,81.54296875,73.73046875,82.03125,78.125,46.0874111759225,45.7676488475836
