"","file","minute","seconds","temp_detect_deb","temp_detect_fin","duration_detect","freq_detect_deb","freq_detect_fin","freq_detect_max","freq_detect_mean","ampl_detect_max","ampl_detect_mean"
"1","B6_1_1b.wav",4,"190",0,0.0225363654988732,0.0225363654988732,60.546875,70.3125,72.75390625,70.1013513513514,60.9554685650258,53.8066865615181
"2","B6_1_1b.wav",4,"190",1.04281909444786,1.06740422044663,0.0245851259987706,68.359375,65.4296875,71.77734375,70.1875908430233,66.0626861105593,56.5202045042549
"3","B6_1_1b.wav",4,"190",6.91661544765417,6.93505429215325,0.0184388444990775,66.40625,65.91796875,71.2890625,69.2044771634615,57.8460525744852,51.1208785781889
"4","B6_1_1b.wav",4,"190",7.11329645564433,7.11329645564433,0,62.98828125,62.98828125,62.98828125,62.98828125,45.9868014469255,45.9868014469255
"5","B6_1_1b.wav",4,"200",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","B6_1_1b.wav",4,"210",9.22147101003893,9.23581233353821,0.0143413234992842,66.40625,63.96484375,67.3828125,66.4438100961538,52.2340592312436,47.9970905263858
"7","B6_1_1b.wav",4,"210",9.39561565253022,9.4079082155296,0.0122925629993844,89.35546875,95.21484375,95.21484375,92.1223958333333,47.7202266451529,46.4019341712133
"8","B6_1_1b.wav",4,"210",9.56771153452161,9.58410161852079,0.0163900839991804,71.2890625,74.21875,76.171875,74.8355263157895,60.7420501381473,52.4678948153315
"9","B6_1_1b.wav",4,"220",0.0122925629993854,0.0184388444990781,0.00614628149969268,69.82421875,71.77734375,71.77734375,71.0100446428571,49.9411141430733,48.3507980921958
"10","B6_1_1b.wav",4,"220",0.0286826469985659,0.0286826469985659,0,70.80078125,70.80078125,70.80078125,70.80078125,45.2468154343981,45.2468154343981
"11","B6_1_1b.wav",4,"230",0.430239704978488,0.448678549477566,0.018438844499078,69.82421875,68.359375,70.80078125,70.1090494791667,48.5465677454002,46.652575107047
"12","B6_1_1b.wav",4,"230",7.01290719114935,7.01290719114935,0,67.3828125,67.3828125,67.3828125,67.3828125,47.1594745129038,47.1594745129038
"13","B6_1_1b.wav",4,"240",1.65539848391723,1.68817865191559,0.032780167998361,67.3828125,65.91796875,72.265625,69.800400152439,60.5497181206317,51.8290631357985
"14","B6_1_1b.wav",4,"240",1.78037287441098,1.81725056340914,0.0368776889981561,66.89453125,65.4296875,71.2890625,69.6443256578947,64.0538836422108,54.1836259478537
"15","B6_1_1b.wav",4,"240",1.9299323909035,1.97705388240115,0.0471214914976439,68.84765625,65.4296875,76.171875,73.0727838010204,73.9010601063488,59.7752037503201
"16","B6_1_1b.wav",4,"240",2.10612579389469,2.14710100389265,0.0409752099979515,70.80078125,68.84765625,75.68359375,73.1855751811594,67.0880642239146,56.045607597579
"17","B6_1_1b.wav",4,"240",2.30895308338455,2.32739192788363,0.018438844499078,72.75390625,68.84765625,73.2421875,71.5110085227273,57.4805676930284,50.5834459731272
